2307,2313
2333,2337
2923,2944
4337,4383
4747,4754
4768,4772
4996,5004
5669,5681
5698,5704
5856,5858
6338,6340
8716,8718
8744,8748
8757,8764
8783,8792
8913,8915
9436,9458
9467,9500
9540,9588
9598,9603
9991,10014
10756,10767
11836,11871
13989,13992
14014,14038
14047,14058
14071,14084
14127,14133
14371,14378
14741,14771
14779,14797
17225,17240
17262,17266
17317,17336
17373,17422
17581,17586
18008,18011
18477,18501
18734,18737
20134,20142
21070,21105
21687,21692
21702,21712
23193,23202
23366,23402
23423,23427
23814,23816
24013,24021
24040,24047
