18706,18716
18767,18774
18791,18804
18862,18868
18878,18884
18903,18909
18953,18960
20527,20533
21000,21003
21017,21019
21050,21110
21680,21682
21857,21860
21969,21971
22096,22106
22115,22122
23073,23079
23251,23271
23741,23765
24290,24337
24356,24366
24375,24477
24502,24511
24519,24543
24561,24569
24603,24650
24733,24737
25014,25032
25137,25151
