5013,5030
5061,5063
5120,5125
5138,5142
5180,5188
5204,5210
5243,5248
5288,5293
5372,5377
5417,5421
17182,17186
17231,17233
17292,17301
17309,17382
17451,17627
17645,17672
17771,17775
17784,17847
17923,17946
18149,18154
18485,18488
18520,18530
18760,18763
18823,18827
23243,23314
23394,23428
23436,23443
23453,23504
23520,23566
23601,23607
24176,24179
24191,24197
