76,104
113,122
143,149
235,239
305,324
347,350
366,373
789,802
1618,1625
1634,1642
1662,1664
1911,1943
2051,2055
2084,2093
2103,2119
2145,2152
2160,2166
3654,3658
3985,3987
4154,4161
4427,4430
4496,4504
4542,4553
5783,5801
5942,5952
5960,5965
6810,6822
6947,6952
7438,7443
7540,7545
7606,7612
8423,8427
8475,8478
8523,8527
9100,9106
9290,9293
9424,9427
9459,9468
9482,9487
9620,9636
10822,10832
11330,11341
11371,11398
11827,11831
12515,12517
12688,12690
12762,12770
12863,12867
12882,12889
12899,12907
12921,12925
12994,12997
13016,13020
13755,13763
15533,15541
15816,15819
15833,15837
16276,16284
17025,17032
17079,17095
17125,17127
17445,17451
17460,17482
17810,17815
18365,18383
18753,18755
19219,19221
19236,19243
19593,19602
20003,20012
20072,20074
20359,20368
20403,20418
20763,20780
20863,20870
20880,20884
20918,20920
20941,20943
21065,21080
22196,22229
22312,22319
22510,22520
23216,23224
23245,23247
23536,23559
23581,23585
24008,24012
24321,24337
24346,24348
25004,25010
25051,25083
25133,25137
