1175,1177
1186,1192
1271,1273
1277,1279
1320,1322
1329,1332
1427,1431
1442,1445
1474,1478
1486,1490
1492,1496
1520,1522
1566,1568
1812,1818
2327,2330
2332,2334
2982,2984
2994,2996
3001,3003
3215,3218
3700,3704
3739,3741
3780,3782
3909,3913
4564,4567
4581,4583
5789,5791
6196,6199
6204,6208
6227,6237
6240,6252
6253,6255
6258,6267
6269,6271
6277,6279
6280,6286
6287,6289
6625,6631
6644,6648
6702,6705
6707,6709
6725,6727
6729,6731
6744,6747
6749,6751
6767,6770
6779,6781
8059,8063
8143,8145
8252,8254
8344,8354
8357,8361
8363,8366
8372,8375
8439,8441
8531,8534
8758,8765
8770,8772
9432,9442
9448,9496
9497,9501
10257,10261
10262,10265
10280,10282
10284,10289
10293,10297
11154,11156
11171,11173
11178,11181
11243,11245
11246,11253
11256,11259
11261,11263
11265,11267
11268,11270
11283,11288
12279,12282
12363,12381
12832,12835
12837,12841
13446,13448
13452,13454
13460,13462
13471,13474
13495,13497
13498,13508
13801,13804
14479,14481
14680,14682
14839,14842
14868,14872
14909,14911
15450,15452
15453,15458
15461,15465
15566,15569
15961,15965
16125,16128
16960,16967
17171,17180
17182,17189
17214,17239
17284,17287
17289,17295
17489,17493
17512,17514
17518,17523
17526,17531
18141,18143
18488,18491
18538,18541
18556,18558
18585,18587
18834,18836
18838,18841
20199,20203
20213,20217
20667,20670
20683,20686
20703,20709
20742,20747
21102,21105
21106,21114
21319,21322
21327,21333
21359,21361
21481,21485
21487,21491
21492,21494
21495,21497
21603,21605
21606,21610
21621,21623
21626,21630
21632,21635
21647,21651
21652,21655
21660,21662
21663,21667
21678,21680
22101,22103
22171,22173
22272,22284
22851,22853
23144,23146
23346,23349
24709,24711
24725,24730
24745,24747
