2307,2315
2333,2335
2337,2339
2923,2940
2944,2946
4337,4354
4356,4364
4366,4368
4369,4372
4376,4385
4470,4473
4747,4749
4750,4756
4768,4774
4996,4999
5002,5006
5669,5678
5679,5683
5698,5703
5704,5706
5856,5860
6338,6342
6411,6413
7135,7137
8007,8009
8144,8146
8716,8720
8744,8750
8757,8766
8783,8787
8791,8794
8913,8917
9436,9460
9467,9502
9540,9544
9546,9586
9587,9590
9598,9605
9991,10008
10009,10013
10014,10016
10698,10700
10740,10742
10756,10762
10767,10769
10820,10822
11836,11842
11844,11868
11871,11873
12910,12912
13967,13969
13989,13994
14014,14026
14027,14040
14047,14060
14071,14073
14075,14078
14079,14086
14127,14135
14371,14376
14378,14380
14741,14744
14745,14758
14759,14766
14770,14773
14779,14782
14784,14786
14788,14790
14791,14794
14795,14799
17225,17227
17228,17230
17235,17238
17240,17242
17262,17268
17317,17327
17329,17333
17334,17338
17373,17424
17581,17583
17584,17588
18008,18013
18244,18246
18477,18490
18492,18496
18497,18503
18734,18739
20134,20144
21070,21077
21078,21107
21687,21694
21702,21706
21708,21714
23142,23144
23193,23204
23366,23394
23398,23401
23402,23404
23423,23429
23814,23818
24013,24023
24040,24042
24043,24046
24047,24049
24331,24333
24350,24352
24463,24466
