18706,18718
18767,18771
18772,18776
18791,18796
18797,18799
18800,18802
18804,18806
18862,18864
18865,18867
18868,18870
18878,18886
18903,18911
18953,18962
20012,20014
20527,20532
20533,20535
21000,21005
21017,21021
21050,21060
21061,21079
21084,21092
21093,21109
21110,21112
21152,21154
21160,21162
21507,21510
21680,21684
21857,21862
21969,21973
22096,22101
22102,22108
22115,22117
22118,22124
23051,23054
23073,23078
23079,23081
23251,23273
23732,23734
23741,23757
23761,23767
23775,23778
23804,23806
23812,23814
23820,23822
23983,23986
24290,24292
24293,24298
24300,24302
24307,24309
24310,24328
24331,24339
24356,24368
24375,24479
24502,24513
24519,24533
24538,24541
24542,24545
24561,24571
24585,24588
24603,24605
24607,24643
24645,24648
24650,24652
24733,24735
24737,24739
25014,25024
25029,25031
25032,25034
25115,25117
25137,25146
25147,25149
25150,25153
