2793,2795
3338,3341
4923,4925
4974,4976
4999,5001
5013,5028
5029,5032
5061,5065
5078,5081
5091,5093
5099,5101
5120,5127
5138,5141
5142,5144
5162,5164
5180,5185
5188,5190
5204,5212
5225,5227
5243,5245
5247,5250
5267,5270
5288,5295
5309,5311
5334,5336
5351,5353
5372,5379
5393,5396
5417,5419
5421,5423
5477,5479
10933,10936
10948,10950
12513,12515
17164,17166
17182,17188
17222,17224
17231,17235
17273,17275
17282,17285
17292,17294
17296,17303
17309,17316
17320,17384
17451,17453
17454,17475
17476,17480
17481,17617
17622,17629
17645,17674
17771,17773
17774,17777
17784,17794
17795,17801
17804,17806
17808,17843
17844,17849
17923,17926
17931,17948
18128,18130
18149,18152
18154,18156
18187,18189
18234,18236
18442,18444
18485,18490
18520,18523
18527,18532
18549,18552
18560,18562
18569,18571
18602,18604
18616,18618
18634,18636
18674,18676
18716,18719
18760,18762
18763,18765
18823,18825
18826,18829
18889,18891
18928,18931
19053,19055
23243,23246
23247,23249
23250,23316
23394,23424
23426,23430
23436,23438
23441,23445
23453,23484
23485,23487
23489,23491
23496,23499
23501,23506
23520,23533
23535,23537
23541,23548
23549,23551
23555,23561
23562,23564
23566,23568
23583,23585
23601,23604
23607,23609
24176,24178
24179,24181
24191,24194
24195,24199
24964,24966
